word,l0,l1,l2,l3,l4,letters,entropy
abyss,a,b,y,s,s,"{'y', 'a', 'b', 's'}",0.0
acais,a,c,a,i,s,"{'c', 'a', 'i', 's'}",0.0
acara,a,c,a,r,a,"{'c', 'a', 'r'}",0.0
acari,a,c,a,r,i,"{'c', 'a', 'i', 'r'}",0.0
accas,a,c,c,a,s,"{'c', 'a', 's'}",0.0
accha,a,c,c,h,a,"{'c', 'a', 'h'}",0.0
accoy,a,c,c,o,y,"{'y', 'c', 'a', 'o'}",0.0
accra,a,c,c,r,a,"{'c', 'a', 'r'}",0.0
acedy,a,c,e,d,y,"{'c', 'y', 'a', 'd', 'e'}",0.0
acene,a,c,e,n,e,"{'c', 'a', 'e', 'n'}",0.0
acerb,a,c,e,r,b,"{'c', 'b', 'r', 'a', 'e'}",0.0
acers,a,c,e,r,s,"{'c', 'r', 'a', 's', 'e'}",0.0
aceta,a,c,e,t,a,"{'c', 'a', 'e', 't'}",0.0
achar,a,c,h,a,r,"{'c', 'a', 'h', 'r'}",0.0
ached,a,c,h,e,d,"{'c', 'a', 'h', 'd', 'e'}",0.0
acher,a,c,h,e,r,"{'c', 'r', 'a', 'h', 'e'}",0.0
aches,a,c,h,e,s,"{'c', 'a', 'h', 's', 'e'}",0.0
achey,a,c,h,e,y,"{'c', 'y', 'a', 'h', 'e'}",0.0
achoo,a,c,h,o,o,"{'c', 'a', 'h', 'o'}",0.0
acids,a,c,i,d,s,"{'c', 'a', 'i', 'd', 's'}",0.0
acidy,a,c,i,d,y,"{'c', 'y', 'a', 'i', 'd'}",0.0
acies,a,c,i,e,s,"{'c', 'a', 'i', 's', 'e'}",0.0
acing,a,c,i,n,g,"{'c', 'a', 'i', 'n', 'g'}",0.0
acini,a,c,i,n,i,"{'c', 'a', 'i', 'n'}",0.0
ackee,a,c,k,e,e,"{'c', 'a', 'e', 'k'}",0.0
acker,a,c,k,e,r,"{'c', 'r', 'a', 'k', 'e'}",0.0
acmes,a,c,m,e,s,"{'c', 'a', 's', 'm', 'e'}",0.0
acmic,a,c,m,i,c,"{'c', 'a', 'm', 'i'}",0.0
acned,a,c,n,e,d,"{'c', 'a', 'd', 'n', 'e'}",0.0
acnes,a,c,n,e,s,"{'c', 'a', 'n', 's', 'e'}",0.0
acock,a,c,o,c,k,"{'c', 'a', 'o', 'k'}",0.0
acoel,a,c,o,e,l,"{'c', 'o', 'l', 'a', 'e'}",0.0
acold,a,c,o,l,d,"{'c', 'o', 'l', 'a', 'd'}",0.0
acone,a,c,o,n,e,"{'c', 'o', 'a', 'n', 'e'}",0.0
acorn,a,c,o,r,n,"{'c', 'o', 'r', 'a', 'n'}",0.0
acral,a,c,r,a,l,"{'c', 'a', 'l', 'r'}",0.0
acred,a,c,r,e,d,"{'c', 'r', 'a', 'd', 'e'}",0.0
acres,a,c,r,e,s,"{'c', 'r', 'a', 's', 'e'}",0.0
acrid,a,c,r,i,d,"{'c', 'r', 'a', 'i', 'd'}",0.0
acron,a,c,r,o,n,"{'c', 'o', 'r', 'a', 'n'}",0.0
acros,a,c,r,o,s,"{'c', 'o', 'r', 'a', 's'}",0.0
acryl,a,c,r,y,l,"{'c', 'l', 'r', 'y', 'a'}",0.0
actas,a,c,t,a,s,"{'c', 'a', 't', 's'}",0.0
acted,a,c,t,e,d,"{'c', 'a', 't', 'd', 'e'}",0.0
actin,a,c,t,i,n,"{'c', 'a', 't', 'i', 'n'}",0.0
acton,a,c,t,o,n,"{'c', 'o', 'a', 't', 'n'}",0.0
actor,a,c,t,o,r,"{'c', 'o', 'r', 'a', 't'}",0.0
actus,a,c,t,u,s,"{'c', 'a', 't', 's', 'u'}",0.0
acute,a,c,u,t,e,"{'c', 'a', 't', 'u', 'e'}",0.0
acyls,a,c,y,l,s,"{'c', 'l', 'y', 'a', 's'}",0.0
adage,a,d,a,g,e,"{'g', 'a', 'e', 'd'}",0.0
adapt,a,d,a,p,t,"{'p', 'a', 't', 'd'}",0.0
adats,a,d,a,t,s,"{'s', 'a', 't', 'd'}",0.0
adawn,a,d,a,w,n,"{'n', 'a', 'w', 'd'}",0.0
adaws,a,d,a,w,s,"{'s', 'a', 'w', 'd'}",0.0
adays,a,d,a,y,s,"{'y', 'a', 's', 'd'}",0.0
adbot,a,d,b,o,t,"{'o', 'b', 'a', 't', 'd'}",0.0
addas,a,d,d,a,s,"{'s', 'a', 'd'}",0.0
addax,a,d,d,a,x,"{'a', 'x', 'd'}",0.0
added,a,d,d,e,d,"{'a', 'e', 'd'}",0.0
adder,a,d,d,e,r,"{'r', 'a', 'e', 'd'}",0.0
addin,a,d,d,i,n,"{'n', 'a', 'i', 'd'}",0.0
addio,a,d,d,i,o,"{'a', 'i', 'o', 'd'}",0.0
addle,a,d,d,l,e,"{'a', 'e', 'l', 'd'}",0.0
addra,a,d,d,r,a,"{'r', 'a', 'd'}",0.0
adead,a,d,e,a,d,"{'a', 'e', 'd'}",0.0
adeem,a,d,e,e,m,"{'a', 'm', 'e', 'd'}",0.0
adept,a,d,e,p,t,"{'p', 'a', 't', 'd', 'e'}",0.0
adhan,a,d,h,a,n,"{'n', 'a', 'h', 'd'}",0.0
adhoc,a,d,h,o,c,"{'c', 'o', 'a', 'h', 'd'}",0.0
adieu,a,d,i,e,u,"{'a', 'i', 'd', 'u', 'e'}",0.0
adios,a,d,i,o,s,"{'o', 'a', 'i', 'd', 's'}",0.0
adits,a,d,i,t,s,"{'a', 't', 'i', 'd', 's'}",0.0
adlib,a,d,l,i,b,"{'b', 'l', 'a', 'i', 'd'}",0.0
adman,a,d,m,a,n,"{'a', 'm', 'n', 'd'}",0.0
admen,a,d,m,e,n,"{'a', 'n', 'd', 'm', 'e'}",0.0
admin,a,d,m,i,n,"{'a', 'i', 'n', 'd', 'm'}",0.0
admit,a,d,m,i,t,"{'a', 't', 'i', 'd', 'm'}",0.0
admix,a,d,m,i,x,"{'x', 'a', 'i', 'd', 'm'}",0.0
adnex,a,d,n,e,x,"{'x', 'a', 'n', 'd', 'e'}",0.0
adobe,a,d,o,b,e,"{'o', 'b', 'a', 'd', 'e'}",0.0
adobo,a,d,o,b,o,"{'a', 'b', 'o', 'd'}",0.0
adoon,a,d,o,o,n,"{'n', 'a', 'o', 'd'}",0.0
adopt,a,d,o,p,t,"{'p', 'o', 'a', 't', 'd'}",0.0
adorb,a,d,o,r,b,"{'o', 'b', 'r', 'a', 'd'}",0.0
adore,a,d,o,r,e,"{'o', 'r', 'a', 'd', 'e'}",0.0
adorn,a,d,o,r,n,"{'o', 'r', 'a', 'n', 'd'}",0.0
adown,a,d,o,w,n,"{'o', 'a', 'n', 'd', 'w'}",0.0
adoze,a,d,o,z,e,"{'o', 'a', 'z', 'd', 'e'}",0.0
adrad,a,d,r,a,d,"{'r', 'a', 'd'}",0.0
adraw,a,d,r,a,w,"{'r', 'a', 'w', 'd'}",0.0
adred,a,d,r,e,d,"{'r', 'a', 'e', 'd'}",0.0
adret,a,d,r,e,t,"{'r', 'a', 't', 'd', 'e'}",0.0
adrip,a,d,r,i,p,"{'p', 'r', 'a', 'i', 'd'}",0.0
adsum,a,d,s,u,m,"{'a', 'd', 's', 'u', 'm'}",0.0
aduki,a,d,u,k,i,"{'k', 'a', 'i', 'd', 'u'}",0.0
adult,a,d,u,l,t,"{'l', 't', 'a', 'd', 'u'}",0.0
adunc,a,d,u,n,c,"{'c', 'a', 'n', 'd', 'u'}",0.0
adust,a,d,u,s,t,"{'a', 't', 'd', 's', 'u'}",0.0
advew,a,d,v,e,w,"{'v', 'a', 'd', 'w', 'e'}",0.0
advts,a,d,v,t,s,"{'v', 'a', 't', 'd', 's'}",0.0
adyta,a,d,y,t,a,"{'y', 'a', 't', 'd'}",0.0
adyts,a,d,y,t,s,"{'y', 'a', 't', 'd', 's'}",0.0
adzed,a,d,z,e,d,"{'a', 'e', 'z', 'd'}",0.0
adzes,a,d,z,e,s,"{'a', 'z', 'd', 's', 'e'}",0.0
aecia,a,e,c,i,a,"{'c', 'a', 'i', 'e'}",0.0
aedes,a,e,d,e,s,"{'s', 'a', 'e', 'd'}",0.0
aeger,a,e,g,e,r,"{'g', 'r', 'a', 'e'}",0.0
aegis,a,e,g,i,s,"{'a', 'i', 'g', 's', 'e'}",0.0
aeons,a,e,o,n,s,"{'o', 'a', 'n', 's', 'e'}",0.0
aerie,a,e,r,i,e,"{'r', 'a', 'i', 'e'}",0.0
aeros,a,e,r,o,s,"{'o', 'r', 'a', 's', 'e'}",0.0
aesir,a,e,s,i,r,"{'r', 'a', 'i', 's', 'e'}",0.0
aevum,a,e,v,u,m,"{'v', 'a', 'u', 'm', 'e'}",0.0
afald,a,f,a,l,d,"{'a', 'f', 'l', 'd'}",0.0
afanc,a,f,a,n,c,"{'c', 'a', 'f', 'n'}",0.0
afara,a,f,a,r,a,"{'r', 'a', 'f'}",0.0
afars,a,f,a,r,s,"{'r', 'a', 'f', 's'}",0.0
afear,a,f,e,a,r,"{'r', 'a', 'f', 'e'}",0.0
affix,a,f,f,i,x,"{'x', 'a', 'i', 'f'}",0.0
affly,a,f,f,l,y,"{'y', 'a', 'f', 'l'}",0.0
afion,a,f,i,o,n,"{'o', 'a', 'i', 'n', 'f'}",0.0
afire,a,f,i,r,e,"{'r', 'a', 'i', 'f', 'e'}",0.0
afizz,a,f,i,z,z,"{'a', 'i', 'f', 'z'}",0.0
aflaj,a,f,l,a,j,"{'j', 'a', 'f', 'l'}",0.0
aflap,a,f,l,a,p,"{'p', 'a', 'f', 'l'}",0.0
aflow,a,f,l,o,w,"{'o', 'l', 'a', 'f', 'w'}",0.0
afoam,a,f,o,a,m,"{'a', 'm', 'f', 'o'}",0.0
afoot,a,f,o,o,t,"{'a', 'f', 'o', 't'}",0.0
afore,a,f,o,r,e,"{'o', 'r', 'a', 'f', 'e'}",0.0
afoul,a,f,o,u,l,"{'o', 'l', 'a', 'u', 'f'}",0.0
afret,a,f,r,e,t,"{'r', 'a', 't', 'f', 'e'}",0.0
afrit,a,f,r,i,t,"{'r', 'a', 't', 'i', 'f'}",0.0
afros,a,f,r,o,s,"{'o', 'r', 'a', 's', 'f'}",0.0
after,a,f,t,e,r,"{'r', 'a', 't', 'f', 'e'}",0.0
aftos,a,f,t,o,s,"{'o', 'a', 't', 's', 'f'}",0.0
again,a,g,a,i,n,"{'g', 'a', 'i', 'n'}",0.0
agals,a,g,a,l,s,"{'g', 'a', 'l', 's'}",0.0
agama,a,g,a,m,a,"{'g', 'a', 'm'}",0.0
agami,a,g,a,m,i,"{'g', 'a', 'm', 'i'}",0.0
agamy,a,g,a,m,y,"{'g', 'y', 'a', 'm'}",0.0
agape,a,g,a,p,e,"{'g', 'p', 'a', 'e'}",0.0
agars,a,g,a,r,s,"{'g', 'r', 'a', 's'}",0.0
agasp,a,g,a,s,p,"{'g', 'p', 'a', 's'}",0.0
agast,a,g,a,s,t,"{'g', 'a', 't', 's'}",0.0
agate,a,g,a,t,e,"{'g', 'a', 'e', 't'}",0.0
agaty,a,g,a,t,y,"{'g', 'y', 'a', 't'}",0.0
agave,a,g,a,v,e,"{'g', 'v', 'a', 'e'}",0.0
agaze,a,g,a,z,e,"{'g', 'a', 'e', 'z'}",0.0
agbas,a,g,b,a,s,"{'g', 'a', 'b', 's'}",0.0
agene,a,g,e,n,e,"{'g', 'a', 'e', 'n'}",0.0
agent,a,g,e,n,t,"{'t', 'a', 'n', 'g', 'e'}",0.0
agers,a,g,e,r,s,"{'r', 'a', 'g', 's', 'e'}",0.0
aggag,a,g,g,a,g,"{'g', 'a'}",0.0
agger,a,g,g,e,r,"{'g', 'r', 'a', 'e'}",0.0
aggie,a,g,g,i,e,"{'g', 'a', 'i', 'e'}",0.0
aggri,a,g,g,r,i,"{'g', 'r', 'a', 'i'}",0.0
aggro,a,g,g,r,o,"{'g', 'r', 'a', 'o'}",0.0
aggry,a,g,g,r,y,"{'g', 'y', 'r', 'a'}",0.0
aghas,a,g,h,a,s,"{'g', 'a', 'h', 's'}",0.0
agidi,a,g,i,d,i,"{'g', 'a', 'i', 'd'}",0.0
agila,a,g,i,l,a,"{'g', 'a', 'i', 'l'}",0.0
agile,a,g,i,l,e,"{'l', 'a', 'i', 'g', 'e'}",0.0
aging,a,g,i,n,g,"{'g', 'a', 'i', 'n'}",0.0
agios,a,g,i,o,s,"{'o', 'a', 'i', 'g', 's'}",0.0
agism,a,g,i,s,m,"{'a', 'i', 'g', 's', 'm'}",0.0
agist,a,g,i,s,t,"{'a', 't', 'i', 'g', 's'}",0.0
agita,a,g,i,t,a,"{'g', 'a', 'i', 't'}",0.0
aglee,a,g,l,e,e,"{'g', 'a', 'e', 'l'}",0.0
aglet,a,g,l,e,t,"{'l', 'a', 't', 'g', 'e'}",0.0
agley,a,g,l,e,y,"{'l', 'y', 'a', 'g', 'e'}",0.0
agloo,a,g,l,o,o,"{'g', 'a', 'o', 'l'}",0.0
aglow,a,g,l,o,w,"{'o', 'l', 'a', 'g', 'w'}",0.0
aglus,a,g,l,u,s,"{'l', 'a', 'g', 's', 'u'}",0.0
agmas,a,g,m,a,s,"{'g', 'a', 'm', 's'}",0.0
agoge,a,g,o,g,e,"{'g', 'a', 'o', 'e'}",0.0
agogo,a,g,o,g,o,"{'g', 'a', 'o'}",0.0
agone,a,g,o,n,e,"{'o', 'a', 'n', 'g', 'e'}",0.0
agons,a,g,o,n,s,"{'o', 'a', 'n', 'g', 's'}",0.0
agony,a,g,o,n,y,"{'o', 'y', 'a', 'n', 'g'}",0.0
agood,a,g,o,o,d,"{'g', 'a', 'o', 'd'}",0.0
agora,a,g,o,r,a,"{'g', 'r', 'a', 'o'}",0.0
agree,a,g,r,e,e,"{'g', 'r', 'a', 'e'}",0.0
agria,a,g,r,i,a,"{'g', 'r', 'a', 'i'}",0.0
agrin,a,g,r,i,n,"{'r', 'a', 'i', 'n', 'g'}",0.0
agros,a,g,r,o,s,"{'o', 'r', 'a', 'g', 's'}",0.0
agrum,a,g,r,u,m,"{'r', 'a', 'g', 'u', 'm'}",0.0
agued,a,g,u,e,d,"{'a', 'd', 'g', 'u', 'e'}",0.0
agues,a,g,u,e,s,"{'a', 'g', 's', 'u', 'e'}",0.0
aguey,a,g,u,e,y,"{'a', 'y', 'g', 'u', 'e'}",0.0
aguna,a,g,u,n,a,"{'g', 'u', 'a', 'n'}",0.0
agush,a,g,u,s,h,"{'a', 'h', 'g', 's', 'u'}",0.0
aguti,a,g,u,t,i,"{'a', 't', 'i', 'g', 'u'}",0.0
ahead,a,h,e,a,d,"{'a', 'h', 'e', 'd'}",0.0
aheap,a,h,e,a,p,"{'p', 'a', 'h', 'e'}",0.0
ahent,a,h,e,n,t,"{'t', 'a', 'h', 'n', 'e'}",0.0
ahigh,a,h,i,g,h,"{'g', 'a', 'i', 'h'}",0.0
ahind,a,h,i,n,d,"{'a', 'i', 'h', 'd', 'n'}",0.0
ahing,a,h,i,n,g,"{'a', 'i', 'h', 'n', 'g'}",0.0
ahint,a,h,i,n,t,"{'a', 't', 'i', 'h', 'n'}",0.0
ahold,a,h,o,l,d,"{'o', 'l', 'a', 'h', 'd'}",0.0
ahole,a,h,o,l,e,"{'o', 'l', 'a', 'h', 'e'}",0.0
ahull,a,h,u,l,l,"{'u', 'a', 'h', 'l'}",0.0
ahuru,a,h,u,r,u,"{'u', 'r', 'a', 'h'}",0.0
aidas,a,i,d,a,s,"{'s', 'a', 'i', 'd'}",0.0
aided,a,i,d,e,d,"{'a', 'i', 'e', 'd'}",0.0
aider,a,i,d,e,r,"{'r', 'a', 'i', 'd', 'e'}",0.0
aides,a,i,d,e,s,"{'a', 'i', 'd', 's', 'e'}",0.0
aidoi,a,i,d,o,i,"{'a', 'i', 'o', 'd'}",0.0
aidos,a,i,d,o,s,"{'o', 'a', 'i', 'd', 's'}",0.0
aiery,a,i,e,r,y,"{'r', 'y', 'a', 'i', 'e'}",0.0
aigas,a,i,g,a,s,"{'g', 'a', 'i', 's'}",0.0
aight,a,i,g,h,t,"{'a', 't', 'h', 'i', 'g'}",0.0
ailed,a,i,l,e,d,"{'l', 'a', 'i', 'd', 'e'}",0.0
aimag,a,i,m,a,g,"{'g', 'a', 'm', 'i'}",0.0
aimak,a,i,m,a,k,"{'k', 'a', 'm', 'i'}",0.0
aimed,a,i,m,e,d,"{'a', 'i', 'd', 'm', 'e'}",0.0
aimer,a,i,m,e,r,"{'r', 'a', 'i', 'm', 'e'}",0.0
ainee,a,i,n,e,e,"{'a', 'i', 'e', 'n'}",0.0
ainga,a,i,n,g,a,"{'g', 'a', 'i', 'n'}",0.0
aioli,a,i,o,l,i,"{'a', 'l', 'i', 'o'}",0.0
aired,a,i,r,e,d,"{'r', 'a', 'i', 'd', 'e'}",0.0
airer,a,i,r,e,r,"{'r', 'a', 'i', 'e'}",0.0
airns,a,i,r,n,s,"{'r', 'a', 'i', 'n', 's'}",0.0
airth,a,i,r,t,h,"{'r', 'a', 't', 'h', 'i'}",0.0
airts,a,i,r,t,s,"{'r', 'a', 't', 'i', 's'}",0.0
aisle,a,i,s,l,e,"{'l', 'a', 'i', 's', 'e'}",0.0
aitch,a,i,t,c,h,"{'c', 'a', 't', 'h', 'i'}",0.0
aitus,a,i,t,u,s,"{'a', 't', 'i', 's', 'u'}",0.0
aiver,a,i,v,e,r,"{'v', 'r', 'a', 'i', 'e'}",0.0
aixes,a,i,x,e,s,"{'x', 'a', 'i', 's', 'e'}",0.0
aiyah,a,i,y,a,h,"{'h', 'y', 'a', 'i'}",0.0
aiyee,a,i,y,e,e,"{'y', 'a', 'i', 'e'}",0.0
aiyoh,a,i,y,o,h,"{'o', 'y', 'a', 'h', 'i'}",0.0
aiyoo,a,i,y,o,o,"{'y', 'a', 'i', 'o'}",0.0
aizle,a,i,z,l,e,"{'l', 'a', 'i', 'z', 'e'}",0.0
ajies,a,j,i,e,s,"{'j', 'a', 'i', 's', 'e'}",0.0
ajiva,a,j,i,v,a,"{'v', 'a', 'i', 'j'}",0.0
ajuga,a,j,u,g,a,"{'g', 'u', 'a', 'j'}",0.0
ajupa,a,j,u,p,a,"{'u', 'p', 'a', 'j'}",0.0
ajwan,a,j,w,a,n,"{'a', 'w', 'j', 'n'}",0.0
akara,a,k,a,r,a,"{'k', 'a', 'r'}",0.0
akees,a,k,e,e,s,"{'k', 'a', 'e', 's'}",0.0
akela,a,k,e,l,a,"{'k', 'a', 'l', 'e'}",0.0
akene,a,k,e,n,e,"{'k', 'a', 'e', 'n'}",0.0
aking,a,k,i,n,g,"{'k', 'a', 'i', 'n', 'g'}",0.0
akita,a,k,i,t,a,"{'k', 'a', 'i', 't'}",0.0
akkas,a,k,k,a,s,"{'k', 'a', 's'}",0.0
akker,a,k,k,e,r,"{'k', 'a', 'r', 'e'}",0.0
akoia,a,k,o,i,a,"{'k', 'a', 'i', 'o'}",0.0
akoja,a,k,o,j,a,"{'k', 'a', 'o', 'j'}",0.0
akoya,a,k,o,y,a,"{'y', 'k', 'a', 'o'}",0.0
aksed,a,k,s,e,d,"{'k', 'a', 'd', 's', 'e'}",0.0
akses,a,k,s,e,s,"{'k', 'a', 'e', 's'}",0.0
alaap,a,l,a,a,p,"{'p', 'a', 'l'}",0.0
alack,a,l,a,c,k,"{'c', 'a', 'l', 'k'}",0.0
alala,a,l,a,l,a,"{'a', 'l'}",0.0
alamo,a,l,a,m,o,"{'a', 'm', 'o', 'l'}",0.0
aland,a,l,a,n,d,"{'a', 'd', 'l', 'n'}",0.0
alane,a,l,a,n,e,"{'a', 'e', 'l', 'n'}",0.0
alang,a,l,a,n,g,"{'g', 'a', 'l', 'n'}",0.0
alans,a,l,a,n,s,"{'s', 'a', 'l', 'n'}",0.0
alant,a,l,a,n,t,"{'t', 'a', 'l', 'n'}",0.0
alapa,a,l,a,p,a,"{'p', 'a', 'l'}",0.0
alaps,a,l,a,p,s,"{'p', 'a', 'l', 's'}",0.0
alarm,a,l,a,r,m,"{'r', 'a', 'm', 'l'}",0.0
alary,a,l,a,r,y,"{'y', 'r', 'a', 'l'}",0.0
alata,a,l,a,t,a,"{'a', 'l', 't'}",0.0
alate,a,l,a,t,e,"{'a', 'e', 'l', 't'}",0.0
alays,a,l,a,y,s,"{'y', 'a', 'l', 's'}",0.0
albas,a,l,b,a,s,"{'a', 'b', 'l', 's'}",0.0
albee,a,l,b,e,e,"{'a', 'b', 'e', 'l'}",0.0
albid,a,l,b,i,d,"{'b', 'l', 'a', 'i', 'd'}",0.0
album,a,l,b,u,m,"{'b', 'l', 'a', 'u', 'm'}",0.0
alcea,a,l,c,e,a,"{'c', 'a', 'e', 'l'}",0.0
alces,a,l,c,e,s,"{'c', 'l', 'a', 's', 'e'}",0.0
alcid,a,l,c,i,d,"{'c', 'l', 'a', 'i', 'd'}",0.0
alcos,a,l,c,o,s,"{'c', 'o', 'l', 'a', 's'}",0.0
aldea,a,l,d,e,a,"{'a', 'e', 'l', 'd'}",0.0
alder,a,l,d,e,r,"{'l', 'r', 'a', 'd', 'e'}",0.0
aldol,a,l,d,o,l,"{'a', 'o', 'l', 'd'}",0.0
aleak,a,l,e,a,k,"{'k', 'a', 'e', 'l'}",0.0
aleck,a,l,e,c,k,"{'c', 'l', 'k', 'a', 'e'}",0.0
alecs,a,l,e,c,s,"{'c', 'l', 'a', 's', 'e'}",0.0
aleem,a,l,e,e,m,"{'a', 'm', 'e', 'l'}",0.0
alefs,a,l,e,f,s,"{'l', 'a', 's', 'f', 'e'}",0.0
aleft,a,l,e,f,t,"{'l', 'a', 't', 'f', 'e'}",0.0
aleph,a,l,e,p,h,"{'p', 'l', 'a', 'h', 'e'}",0.0
alert,a,l,e,r,t,"{'l', 'r', 'a', 't', 'e'}",0.0
alews,a,l,e,w,s,"{'l', 'a', 's', 'w', 'e'}",0.0
aleye,a,l,e,y,e,"{'y', 'a', 'e', 'l'}",0.0
alfas,a,l,f,a,s,"{'a', 'f', 'l', 's'}",0.0
algae,a,l,g,a,e,"{'g', 'a', 'e', 'l'}",0.0
algal,a,l,g,a,l,"{'g', 'a', 'l'}",0.0
algas,a,l,g,a,s,"{'g', 'a', 'l', 's'}",0.0
